id,keyword,text,target,country,region,sub-region
9579,stretcher,"Na, after a hit like that... bring the stretcher. I’m out.",0,United States,Americas,Northern America
9580,stretcher,YESSSSIR 3 put him on stretcher!!!!!,0,United States,Americas,Northern America
9581,stretcher,Get the stretcher,0,Canada,Americas,Northern America
9582,stretcher,get the stretcher ready😂!,0,United States,Americas,Northern America
9592,structural%20failure,"""blunt arguments like poor people are poor because they’re lazy and sleep too much is an ageing thought that should be for…",0,Kenya,Africa,Sub-Saharan Africa
9593,structural%20failure,Each OD death is a failure of toxic policy and structural dysfunction. Here is a deep dive https://t.co/xdtiT4Ciyb,0,United States,Americas,Northern America
9594,structural%20failure,&gt; Get new bicycle saddle &gt; Manual entirely in Chinese &gt; I've got engineering qualifications I'm sure I can figure out the a…,0,Australia,Oceania,Australia and New Zealand
9597,structural%20failure,"The joyously round prolapse came out as intended, but there was a structural failure. A green glittery goo erupted… https://t.co/F67RzwcEyF",0,United States,Americas,Northern America
9608,structural%20failure,Innovation is driven by curiosity NOT money. We haven't tried an Open-Source Access economy. Capitalism… https://t.co/ivu5NwpWdi,0,United States,Americas,Northern America
9613,structural%20failure,Some causes of structural failure during #Dorian. https://t.co/LTIqqqHRAx,0,United States,Americas,Northern America
9616,structural%20failure,Finance minister Tito Mboweni has warned that the government’s failure to ramp up structural reforms will result in the co…,0,South Africa,Africa,Sub-Saharan Africa
9617,structural%20failure,Finance minister Tito Mboweni has warned that the government’s failure to ramp up structural reforms will result in… https://t.co/DVr6shQQys,0,South Africa,Africa,Sub-Saharan Africa
9619,structural%20failure,Structural poverty is the government's failure! https://t.co/uKdyuRBMbn,0,Nigeria,Africa,Sub-Saharan Africa
9620,structural%20failure,Also important to discern between structural barriers and failure. And to consider the working conditions people ar… https://t.co/uEvgefDxqI,0,United States,Americas,Northern America
9623,suicide%20bomb,Last 3 weeks main 3 bomb &amp; suicide attacks howay street crime main 100… https://t.co/8S9dM1emH9,1,Pakistan,Asia,Southern Asia
9624,suicide%20bomb,Widow of CIA agent killed in 2009 Afghanistan suicide bomb attack breaks her silence 10 years on https://t.co/GtCOCsBtLx,1,United States,Americas,Northern America
9628,suicide%20bomb,Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/CY3ITTJFhg https://t.co/plfqz6vxLK,0,United States,Americas,Northern America
9630,suicide%20bomb,👀 Widow of CIA agent killed in 2009 Afghanistan suicide bomb depicted in Zero Dark Thirty relives moment she was told h…,0,Canada,Americas,Northern America
9631,suicide%20bomb,The data comparison showed that 5 times more people die in highway accidents… https://t.co/xLFt4EPWTz,0,Pakistan,Asia,Southern Asia
9632,suicide%20bomb,Dear ma'am kindly visits Balochistan. According to available data of the la… https://t.co/tLzC4G8Rgc,0,Pakistan,Asia,Southern Asia
9634,suicide%20bomb,"Yeah, we pray to idols, At least we're not like terrorizing… https://t.co/SGiShZwT0Q",0,India,Asia,Southern Asia
9635,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/6KIIpVqC8N,0,United States,Americas,Northern America
9639,suicide%20bomb,I’m trying to suicide-bomb my workplace’s culture,0,United States,Americas,Northern America
9640,suicide%20bomb,"any unggoy born after 2493 cant fight... all they know is methane infusions, charge they plasma pistol, suicide bomb, be…",0,India,Asia,Southern Asia
9641,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/gSCffZ8Iz9,0,Philippines,Asia,South-eastern Asia
9642,suicide%20bomb,Trump will have to send Conan and some of his bomb-sniffing friends to the Capitol to make s…,0,United States,Americas,Northern America
9643,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/g2L0EiD6Jp,0,United States,Americas,Northern America
9654,suicide%20bomb,Widow of CIA agent killed in 2009 Afghanistan suicide bomb attack breaks her silence 10 years on https://t.co/rb7BELqU0q,1,United States,Americas,Northern America
9655,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/FiKyxsHTuB,0,United States,Americas,Northern America
9656,suicide%20bomb,"“What I am good at is exposing the current situation that we find ourselves in. It’s almost like a suicide bomb"": https://t.co/9uPG84AEvr",0,United Kingdom,Europe,Northern Europe
9659,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/hEAS6dsYi6,0,United States,Americas,Northern America
9660,suicide%20bomb,Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/ZiFmAhfpZu https://t.co/9SpZddTJwv,1,United States,Americas,Northern America
9661,suicide%20bomb,Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/QvOjo6doHg https://t.co/sPacMVDhwh,1,United States,Americas,Northern America
9662,suicide%20bomb,Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/M0jOwvbtX4 https://t.co/7tm9laW8Ms,1,United States,Americas,Northern America
9663,suicide%20bomb,Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/a6WnGqDaCj https://t.co/zZKhKxCFt9,1,United States,Americas,Northern America
9665,suicide%20bomb,Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/ZoJBDTH6MW https://t.co/OPgBcZOYi2,0,United States,Americas,Northern America
9669,suicide%20bomb,What's the difference between a suicide bomb and a feminist? The suicide bomb actually accomplishes something when it's triggered.,0,Saudi Arabia,Asia,Western Asia
9674,suicide%20bomb,"Yeah, it's bizarre... there was a point in 1980 when it made sense, but with Pakistan/North Korea/Iran… https://t.co/cLLyCR8IEl",0,United Kingdom,Europe,Northern Europe
9675,suicide%20bomb,ISIS strap suicide vests to PUPPIES in horror footage of sick front line bomb tactic https://t.co/6GDq6zQqLr,0,United Kingdom,Europe,Northern Europe
9676,suicide%20bomb,"When Suicide Squad 2 and Birds of Prey don't want you, but Sony tries sneaking you into the MCU. Please please plea… https://t.co/TSgrooaOST",0,United States,Americas,Northern America
9677,suicide%20bomb,Schumer first demanded the technology after a 2017 bombing attempt between Penn Station and Port Authority. https://t.co/oHqBBqlz3J,1,United States,Americas,Northern America
9679,suicide%20bomber,"***A thread on Pulwama Attack, Lapses in security,Unanswered questions, and link with DSP Davinder Singh*** On 14 Feb, 2…",0,India,Asia,Southern Asia
9681,suicide%20bomber,I'll never forget #Rashideen. 126 dead and at least 80 children deliberately targeted by a rebel suicide bomber offering them…,1,India,Asia,Southern Asia
9682,suicide%20bomber,Either that or she's given up on winning and she's just turned herself into a suicide bomber to take… https://t.co/aVT7noslDX,0,Canada,Americas,Northern America
9683,suicide%20bomber,"I've maintained my views on the Woman. She's after her interest and at intervals, seeks public support a… https://t.co/P1vJRRvSzD",0,Nigeria,Africa,Sub-Saharan Africa
9684,suicide%20bomber,Mexican Border City on High Alert Over Jihad ‘Suicide Bomber’ Threat https://t.co/6thVKcnOzo via,0,United States,Americas,Northern America
9686,suicide%20bomber,Trying to save a hoe is the equivalent of trying to save a suicide bomber.,0,Botswana,Africa,Sub-Saharan Africa
9687,suicide%20bomber,Hahahahaha maybe hes a suicide bomber,0,Uganda,Africa,Sub-Saharan Africa
9694,suicide%20bomber,Bill Press: Newt Gingrich is ‘Suicide Bomber Of Republican Party’ http://t.co/egwVRFTp,0,United States,Americas,Northern America
9696,suicide%20bomber,Mexican Border City on High Alert Over ‘Suicide Bomber’ Threat – Confirms Breitbart Report https://t.co/0gmgePdeVn via,1,United States,Americas,Northern America
9697,suicide%20bomber,"... but since ‘our corner’ is always ahead, let’s touch on it today. Breitbart Texas reported on this intel alert a f…",0,United States,Americas,Northern America
9708,suicide%20bombing,Yo there are 1.8 billion muslims and do you see all of them bombing. No cause we… https://t.co/WcD0aqXYcQ,0,Canada,Americas,Northern America
9709,suicide%20bombing,How is Suicide bombing going on? No more ve… https://t.co/LFgtpSYlBy,0,United States,Americas,Northern America
9712,suicide%20bombing,heartbreaking: Aged mother and father walk miles to reach to the hospital in Faryab where his son used to be an ambulance…,1,India,Asia,Southern Asia
9713,suicide%20bombing,3 Suicide Bombing Thwarted in Mazar-e-Sharif https://t.co/4viS3B8peV,0,Afghanistan,Asia,Southern Asia
9716,suicide%20bombing,If u can brain wash terrorist for suicide bombing.....this is not a big thing... For some there is no diffe… https://t.co/VlFX7Nq1Ja,0,India,Asia,Southern Asia
9719,suicide%20bombing,"75 buses and 20 ambulances of refugees, mostly children and women, were leaving Fou’ah and Kafriya after a two-year… https://t.co/O77DTOLTme",1,Iran,Asia,Southern Asia
9721,suicide%20bombing,Islamic State have claimed responsibility for a suicide bombing in a Pakistan mosque which killed 15 people. https://t.co/…,1,Romania,Europe,Eastern Europe
9724,suicide%20bombing,😭😭😭😭 When your dad comes home from a suicide bombing http://t.co/gmRIMez4vc,1,United States,Americas,Northern America
9727,suicide%20bombing,The latest in chic suicide bombing apparel.,0,United States,Americas,Northern America
9734,suicide%20bombing,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/1rzPnXUWwB,1,United Kingdom,Europe,Northern Europe
9736,suicide%20bombing,heartbreaking: Aged mother and father walk miles to reach to the hospital in Faryab where his son used to be an amb… https://t.co/wMc7PrjsWR,1,Afghanistan,Asia,Southern Asia
9737,suicide%20bombing,"Read about him in the news, so sad 😞 lost my aunt in a suicide bombing years ago while she was in Afgh… https://t.co/cJEDRxRSCz",1,United States,Americas,Northern America
9738,suicide%20bombing,#SayyedHassanNasrallah: Every suicide bombing ever done in any country by a takfiri terrorist should say: MADE IN AMERI…,0,Nigeria,Africa,Sub-Saharan Africa
9739,suicide%20bombing,RAW is responsible for bombing in Pakistan. Since the capture of K… https://t.co/0fb8DVVUrF,1,Pakistan,Asia,Southern Asia
9742,suicide%20bombing,"Far better to allow beheading of US citizens, suicide bombing of daycares and other public locatio… https://t.co/wZlc2YzJG3",0,United States,Americas,Northern America
9743,suicide%20bombing,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/2CE4TgZCI2,1,India,Asia,Southern Asia
9744,suicide%20bombing,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/PA9Qn5MdlS,1,India,Asia,Southern Asia
9745,suicide%20bombing,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/Q0vO67Fufw,1,India,Asia,Southern Asia
9746,suicide%20bombing,Death toll in Pakistan mosque suicide bombing rises to 15 https://t.co/Wf3nRFZ1eV,1,India,Asia,Southern Asia
9750,suicide%20bombing,"Indeed! A lesson learned during the Blitz. Contrary to all predictions, where communities remained intact, despite…",0,United Kingdom,Europe,Northern Europe
9751,suicide%20bombing,Much better than doing suicide bombing. Bhakts are better than jihadis any day. https://t.co/axdD39Ya1s,0,India,Asia,Southern Asia
9752,suicide%20bombing,At least 15 killed in Pakistan suicide bombing claimed by Isis https://t.co/oX8abGPfxQ via,1,Pakistan,Asia,Southern Asia
9753,suicide%20bombing,As at when gej was in government. Nigeria was the bombing capital o… https://t.co/tCUuRGGN8k,0,Nigeria,Africa,Sub-Saharan Africa
9754,suicide%20bombing,😂 suicide bombing job don land be that,0,Nigeria,Africa,Sub-Saharan Africa
9756,suicide%20bombing,You're obsessed with this to the point of sickness. Greenstein's a crank. There's no… https://t.co/n77vvEt4kM,0,United Kingdom,Europe,Northern Europe
9758,sunk,THIS IS HOW LOW THE IMAGE OF THE US PRESIDENCY HAS SUNK......Trump use of doctored Pelosi-Schumer photo draws Musli… https://t.co/vqtQ6AhU0Q,0,United States,Americas,Northern America
9760,sunk,"Oh dear it's sunk to that , oh please try please , can u imagine these rabbits running when confronted ? Do the cause some god…",0,United Kingdom,Europe,Northern Europe
9763,sunk,"A locked account I follow used the phrase ""the sunk cost fallacy but for gender"" and that is some Real Shit, so this is your…",0,Canada,Americas,Northern America
9764,sunk,"And, don't forget, the Conservatives sunk the Labour Party.",0,United Kingdom,Europe,Northern Europe
